,doctor_id,doctor_name,speciality_stream,experience_years,consultation_fees,locality,locality_latitude,locality_longitude,translated_practice_type,clinic_name,show_consultation_fees,summary,qualification_1,qualification_2,qualification_3,qualification_4,qualification_5,qualification_6,qualification_7,is_qualification_valid_in_country_1,is_qualification_valid_in_country_2,is_qualification_valid_in_country_3,is_qualification_valid_in_country_4,is_qualification_valid_in_country_5,is_qualification_valid_in_country_6,is_qualification_valid_in_country_7,college_1,college_2,college_3,college_4,college_5,college_6,college_7,completion_year_1,completion_year_2,completion_year_3,completion_year_4,completion_year_5,completion_year_6,completion_year_7,sub_specialty_1,sub_specialty_2,sub_specialty_3,sub_specialty_4,sub_specialty_5,sub_specialty_6,sub_specialty_7,sub_specialty_8,sub_specialty_9,sub_specialty_10,sub_specialty_11,sub_specialty_12,specialty_1,specialty_2,specialty_3,specialty_4,specialty_5,specialty_6,specialty_7,specialty_8,specialty_9,specialty_10,specialty_11,specialty_12,doctor_label_1,doctor_label_2,doctor_label_3,doctor_label_4,doctor_label_5,doctor_label_6,doctor_label_7,doctor_label_8,doctor_label_9,doctor_label_10,doctor_label_11,doctor_label_12,approved_1,approved_2,approved_3,approved_4,approved_5,approved_6,approved_7,approved_8,approved_9,approved_10,approved_11,approved_12
1188,786524,Dr. Pratibha Shivaji Kshirsagar,,6.0,200,Magarpatta City,18.522854,73.9324,Clinic,Pearl Multispeciality Dental & Medical Centre,True,"Dr. Pratibha Shivaji Kshirsagar says ""Know about your doctor,
Dr.Pratibha Kshirsagar
MDS (orthodontics and dentofacial orthopaedics)
        Hie, I am Dr. Pratibha kshirsagar.i have completed my MDS in orthodontics and dentofacial orthopaedics with university rank. I am in dental practice since 6 years and now I am a dedicated orthodontist with extensive knowledge of dental procedures, evaluation, assessment and treatment planning of both orthodontic and dentofacial orthopaedic procedures.skilled and experienced using metal, ceramic, self ligating and lingual brackets as well as mini implants, IZC, BS, headgear with other myofunctional appliances and different types of loops. Technically savvy professional with strong surgical evaluation and treatment skills.""",BAMS,,,,,,,True,,,,,,,"Maharashtra Universtity of Health Sciences, Nashik",,,,,,,2008,,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1189,627803,Dr. Atholi Aditya Sreedharan,AYUSH,16.0,500,Pimpri-Chinchwad,18.631748,73.8015,Clinic,Lifeforce Homeopathy Clinic,True,"Dr Aditya Atholi is a homeopathic consultant in Pimpri, Pune (India) I am a BHMS Graduate with an experience of over 10 years in Homoeopathic Practice including 05 years of teaching Homeopathy in the Homeopathic College, with a sound knowledge of the Diseases.
His expertise is in handling chronic cases of the Skin(Psoriasis, Eczema, Lichen Planus, Vitiligo, Tenia, Urticaria, Acne etc)
Respiratory diseases(Asthma, Chronic cold, Allergic rhinitis etc)
Diseases in Children(Nocturnal eneuresis, Worms, Skin allergies, Respiratory problems, Constipation, etc) & Women(PCOD, Menstrual Irregularities, Hormonal imbalances, Thyroid issues etc)
Skilled Doctor with a good connect with the Patients, explaining the things in the simplest of forms, patient listener & accurate diagnosis with proper examination & suggestion of specific investigations, Diet & regimen.",BDS , MDS - Oral Medicine and Radiology,,,,,,True , True,,,,,,Rajiv Gandhi Dental College , Bharati Vidyapeeth's Dental College & Hospital Pune,,,,,,2000 , 2012,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1190,801010,Dr. Pooja Rangari,,8.0,200,Kharadi,18.55506,73.95291,Clinic,Smile Up Dental Care & Implant Center,True,"Dr. Pooja has more than 8 years of experience and has excellent hands-on all General & Cosmetic Dental Cases. 

 She practices at Smile Up Dental Care & Implant Center which is one of the highest-ranked and rated Multispeciality Dental Clinic in Pune",BAMS,,,,,,,True,,,,,,,"Swami Ramanand teerth Marathwada University,Nanded",,,,,,,2002,,,,,,,Ophthalmologist/ Eye Surgeon,,,,,,,,,,,,Ophthalmologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1191,602099,Dr. Bhupendra Gupta   (Physiotherapist),Therapist,5.0,0,Koregaon Park,18.537811,73.8972,Clinic,QI Spine Clinic,True,,BHMS , MD - Homeopathy,,,,,,True , True,,,,,,"Dr. Sampurnanand Medical College, Jodhpur "," Dr. Sampurnanand Medical College, Jodhpur",,,,,,1992 , 2007,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1192,753701,Dr. Vishal Tapadiya,,6.0,300,Shukrawar Peth,18.503857,73.85653,Clinic,Tapadiya's Dental Casa,True,,BHMS,,,,,,,True,,,,,,,"Dhondumama Sathe Homeopathic Medical College, Pune.",,,,,,,1989,,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1193,719488,Dr. Shilpa Mary Shaji,,8.0,600,Kalyani Nagar,18.543356,73.904884,Clinic,Oliva Skin and Hair Clinic,True,,BDS,,,,,,,True,,,,,,,"Government Dental College & Hospital, Mumbai",,,,,,,2004,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1194,725117,Dr. Mohit Mirashi,,4.0,300,Baner,18.558437,73.80323,Clinic,Mirashi Dental Clinic,True,"Completed  B.D.S in the year 2016.
Practiced for 1 year with Dr. Pramod Mirashi at Mirashi Dental Clinic.
Completed Fellowship in Oral Implantology in the year 2018, with Distinction.",BAMS,,,,,,,True,,,,,,,"Ayurveda College, Akurdi",,,,,,,1999,,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1195,519973,Dr. Shikha Poddar,,7.0,200,Viman Nagar,18.568348,73.90742,Clinic,SmyleXL Dental Clinic,True,,MD - Ayurveda Medicine,,,,,,,True,,,,,,,Podar Govertment College,,,,,,,2005,,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1196,385693,Dr. Kavita Choudhari,,26.0,500,Baner,18.573404,73.792206,Hospital,Jupiter Hospital,True,,BDS,,,,,,,True,,,,,,,"Nair Hospital Dental College (NHDC), Mumbai",,,,,,,1996,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1197,599088,Mr. Abhishek Mohan,Therapist,14.0,600,Pimple Saudagar,18.593678,73.79258,Clinic,Listen & Speak Clinic,True,"Abhishek Mohan is a Pune based Speech-Language Therapist and Audiologist with 10 years’ experience working with children and adults with special needs. He works with children from birth until they start school and has also spent years working with students in the school sector. He’s also got a wealth of professional development under his belt. He’s spent 1.5 years as a Speech therapist & Audiologist at Armed Forces Medical College Pune and Bionic Ear Research Centre. 

Abhishek has enjoyed watching his clients’ progress, thanks to the powerful combination of therapy and natural developmental growth. “Sometimes, you are literally bolting your therapy onto that process and riding a wave of development.” He says his ultimate goal is to help a child learn to use speech and language to express their needs, wants and ideas, form friendships and gain independence. He works hard to integrate speech and language learning into a child’s play and believes everyday life is a great context for learning.  ",MBBS,,,,,,,True,,,,,,,"KEIV COLLEGE,RUSSIA",,,,,,,1995,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1198,704074,Dr. Kiran V M,,7.0,100,Wadgaon Sheri,18.561653,73.92782,Clinic,Dr.Kiran's Dental Clinic,True,,MBBS , Diploma in Child Health (DCH),,,,,,True , True,,,,,,Annasaheb Chudaman Patil Memorial Dental College ," Lokmanya Tilak Municipal Medical College, Sion,Mumbai",,,,,,None , None,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1199,345407,Dr. Shruti Patil,,14.0,300,Wakad,18.610783,73.76556,Clinic,City Dental Care and Maxillofacial Center,True,,BHMS,,,,,,,True,,,,,,,"Dhondumama Sathe Homeopathic Medical College, Pune.",,,,,,,1996,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1200,755078,Dr. Minal Niswade,,8.0,300,Aundh,18.564327,73.80271,Clinic,Dazzle Dent Multispeciality Dental Studio,True,,BHMS,,,,,,,True,,,,,,,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai",,,,,,,2006,,,,,,,Plastic Surgeon,,,,,,,,,,,,Plastic Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1201,581358,Dr. Urjita Kulkarni,AYUSH,16.0,2800,Sinhagad Road,18.627981,73.78338,Clinic,Vrindavan Homeopathic Consultancy,True,Doctor by profession. Practising homoeopathic psychiatrist and sexologist since 2005. Public speaker and open to share knowledge about sexology and psychiatry.,MBBS,,,,,,,True,,,,,,,"Dr V M Medical College,Solapur",,,,,,,1969,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1202,747366,Dr. Surhuda Chandwaskar Sanghvi,,21.0,600,Koregaon Park,18.53887,73.89917,Clinic,Radiance Dentistry,True,,BHMS,,,,,,,True,,,,,,,Maratha Mandals Dental College  Research Centre,,,,,,,1989,,,,,,,Pulmonologist,,,,,,,,,,,,Pulmonologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1203,778201,Dr. Rupali Madge,,4.0,200,Kharadi,18.55506,73.95291,Clinic,Smile Up Dental Care & Implant Center,True,"Dr. Rupali Madge has been practicing exceptional, comprehensive and cosmetic dental care . An enthusiastic, yet thorough professional, 
Her passion for improving and perfecting dental health and facial aesthetics is commendable. 
She practices at Smile Up Dental Care & Implant Center, Kharadi , Pune .
Her key areas are Implant Dentistry, Aesthetics and Smile Designing, Dentures, Root Canals, Bridges/Caps, Gum Surgery, Teeth Whitening, Veneers, Full mouth rehabilitation, Braces/Orthodontics.",BHMS,,,,,,,True,,,,,,,"University of Mumbai, Mumbai",,,,,,,2009,,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1204,134795,Dr. Suryabhan Bhalerao,,36.0,1000,Baner,18.573404,73.792206,Hospital,Jupiter Hospital,True,,BHMS , MD - Alternate Medicine,,,,,,True , True,,,,,,"K.B.A. Homeopathic College, Nashik "," University Of Calcuta, India",,,,,,2009 , 2010,,,,,,Obstetrician , Gynecologist , Infertility Specialist,,,,,,,,,,Gynecologist/Obstetrician , Gynecologist/Obstetrician , Gynecologist/Obstetrician,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , True , True,,,,,,,,,
1205,432132,Dr. Dilip Walke,,33.0,600,Baner,18.573404,73.792206,Hospital,Jupiter Hospital,True,"Dr. Dilip Walke is practicing Gynecology in Aster Medipoint, Aundh, Pune",MD - Ayurveda Medicine,,,,,,,True,,,,,,,Government Ayurved College Vazirabad. Nanded,,,,,,,2000,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1206,588449,Dr. Kaveri Mootha,,13.0,100,Magarpatta City,18.509827,73.92828,Clinic,Dr. Mootha's Advanced Dental Care,True,"Dr. Kaveri Mootha was born with destined to be a dentist. After her dental studies from Nashik and Pune she entered clinical dentistry and with her dedication and passion she has gained popularity and today is one of the most sought dentist in and around Magarpatta. She is an expert in handling general dentistry, painless root canals and children dentistry. With years of experience, she handles all complicated patients and problems with ease.",BHMS,,,,,,,True,,,,,,,"VIHMMC,Sangam",,,,,,,2010,,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1207,665226,Dr. Amol Tapadia,,15.0,400,Hadapsar,18.504404,73.93112,Clinic,Dr Tapadia's Medizen Clinic,True,"Dr.Amol Tapadia is consultant orthopaedic surgeon with interest in chroma and sports injury.
He has 13 years of experience and has studied from prestigious institutes like, B.J. Medical College Pune, KEM Hospital Pune.
He is associated with Sahyadri group of hospitals and Nobel hospital, Inamdar Hospital, and Jahangir Hospital.",MBBS,,,,,,,True,,,,,,,"Government Medical College and Hospital, Nagpur",,,,,,,1974,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1208,530500,Dr. Archana Mahamuni,AYUSH,15.0,550,Pimple Saudagar,18.599228,73.7809,Clinic,Cure Homeopathic Clinic,True,"Dr. Archana Mahamuni is a Homeopath and Consultant Physician in Pimple Saudagar, Pune and has an experience of 12 years in these fields. Dr. Archana Mahamuni practices at Cure Homoeopathic Clinic in Pimple Saudagar, Pune and Dr.Archana Mahamuni. in Pimple Saudagar, Pune. She completed BHMS from Dhondu mama sathe college in 2004.

",BAMS , Post Graduate Diploma In Yoga,,,,,,True , True,,,,,,"Tilak Ayurved Mahavidyalaya, Pune "," Tilak Maharashtra Vidyapeeth, Pune",,,,,,1988 , 1989,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1209,564117,Dr. Sana Khan   (Physiotherapist),Therapist,7.0,300,Kondhwa,18.47334,73.89135,Hospital,Sana Hospital,True,"Dr Sana Khan is an Orthopedic Physiotherapist practising in her field for 6 years and has treated various kinds of cases.
She completed B.P.Th/BPT from D.E.S. College of Physiotherapy, Pune, M.P Th/ MPT from D.E.Society's Brijlal Jindal College of Physiotherapy.

She has undergone hands-on training in multiple hospitals in the city. She is certified in various hands-on techniques needed for better treatment. 

She is a member of Maharashtra State Occupational and Physiotherapy Council. Her special interests include the assessment and treatment of musculoskeletal problems. 

She understands that injuries and pain make normal activities difficult often making life more stressful. To prevent that she gives a tailor-made program of rehabilitation programme including extensive manual therapy, exercise prescription, taping along with the necessary use of electrotherapy modalities. This will ensure that she can not only treat your problem but prevent it from coming back.",MBBS , MD - Pediatrics,,,,,,True , True,,,,,,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College ," Grant Medical College and Sir JJ Hospital, Mumbai",,,,,,2004 , 2008,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1210,787648,Dr. Jyoti Kumari,AYUSH,5.0,500,Kothrud,18.509912,73.82121,Clinic,Lifeforce Homeopathy Clinic,True,,BDS , PGDE (Cosmetic & Esthetic Dentist),,,,,,True , True,,,,,,"Mahatma Gandhi Vidyamandir's Dental College ,Nashik ", New York University - College of Dentistry,,,,,,2007 , 2010,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1211,433980,Dr. Pravin Naphade,,8.0,600,Aundh,18.560207,73.805214,Hospital,Saishree Hospital,True,"Dr. Pravin Naphade is a Neurologist in Sus-Pashan Road, Pune and has an experience of 5 years in this field. Dr. Pravin Naphade practices at Care Neurology and Women's Clinic in Sus road, Pashan, and Taruna Polyclinic, Aundh, Pune.
",BHMS,,,,,,,True,,,,,,,"Dhondumama Sathe Homeopathic Medical College, Pune.",,,,,,,1989,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1212,754933,Dr. Shilpa Pimple,AYUSH,11.0,500,Camp,18.531353,73.87669,Clinic,Lifeforce Homeopathy Clinic,True,,BHMS,,,,,,,True,,,,,,,"SMTKB Abad Homoeopathy Medical College, Chandwad",,,,,,,2009,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1213,664427,Dr. Deepa Shailesh Joshi,AYUSH,12.0,500,Kothrud,18.499207,73.81159,Clinic,Dr. Deepa Joshi's Homeopathy Clinic,True,"Dr. Deepa Joshi believes, that every person is entitled to have healthy, harmonious and happy life. But many times, the difficult situations in life traps the person 
Dr. Deepa Joshi has completed her graduation from DS Homeopathic Medical Collage, Pune. She has been practicing as a Homeopathic Consultant for last 10 yrs.",MBBS,,,,,,,True,,,,,,,"Government Medical College and Hospital, Nagpur",,,,,,,1980,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1214,109919,Dr. Swapnil Deshmukh,,17.0,1000,Deccan Gymkhana,18.515587,73.8419,Clinic,Smart Neuro Psychiatry Clinic,True,"Dr Swapnil Deshmukh is leading Psychiatrist in Maharashtra and Pune. He is only psychiatrist doing most advanced RTMS treatment for neuro-psychiatric disorders in Pune. He is been awarded for maximum patient satisfaction and being received maximum excellent reviews from patients. He is having well-equipped counselling unit with multidisciplinary psychology and counselling team working with him at Deccan Centre. 

Dr Swapnil Deshmuk is practising in (Dr Swapnil Deshmukh Clinic) based on the appointments.","MD - Skin,VD & Leprosy ", MBBS,,,,,,True , True,,,,,,"B J Medical College, Pune "," B J Medical College, Pune",,,,,,1988 , 1985,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,False,,,,,,,,,,,
1215,635930,Dr. Ashwini Kulkarni,,11.0,800,Deccan Gymkhana,18.515587,73.8419,Clinic,Smart Neuro Psychiatry Clinic,True,"Dr. Ashwini Kulkarni is a well known psychiatrist in Pune. She holds an experience of 10 years in Depression and anxiety, psychosis, stress management, child and adoloscence. She has special interest in addiction psychiatry.",MS - ENT,,,,,,,True,,,,,,,"B J Medical College, Pune",,,,,,,1965,,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1216,598707,Dr. Anjali Bartakke,,13.0,400,Pimple Saudagar,18.62087,73.84014,Clinic,Fairytale Children's Clinic,True,She trained in Mumbai and UK in pediatrics. She's been practicing in Pimple Saudagar for the last 10yrs.,BAMS,,,,,,,True,,,,,,,"Dr. D.Y. Patil Medical College and Hospital, Navi  Mumbai.",,,,,,,2009,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1217,734199,Dr. Vaishali Babar,AYUSH,16.0,300,Kondhwa,18.482052,73.89411,Clinic,Dr. Vaishali Babar Ayurved and General Physician,True,,BHMS,,,,,,,True,,,,,,,Bhartish Homoeopathic Medical College. Bedgoan,,,,,,,2007,,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1218,591577,Dr. Prasad Shah,,25.0,1000,Baner,18.573404,73.792206,Hospital,Jupiter Hospital,True,"Dr. Prasad Prabhakar Shah is a renowned interventional cardiologist and electrophysiologist. He has been trained in all facets of interventional cardiology from the best institutions in India and abroad. With an experience of around 18 years in the field of cardiology he has managed and performed all the interventions of heart successfully on thousands of patients in India and abroad. He has opened a cardiology centre of excellence at Mukundnagar Pune which is near Swargate. At Suprabha Heart centre apart from his expertise the patient can get all the non-invasive investigations such as ECG, Colour Doppler of the heart, Stress Test, Ambulatory Blood Pressure monitoring, Holter monitoring for rhythm and rate abnormalities, Diet counselling, and Cardiac rehabilitation done under his supervision all under one roof .

Qualifications:
D.M. in Cardiology (Delhi University, India) Topper to the University
D.N.B. in Cardiology (Diplomate National Board of Examinations, Ministry of Health and Family Welfare, Govt. of India)
Clinical Fellowship in Interventional Cardiology (University of Toronto, Canada)
Clinical Fellowship in Electrophysiology and Pacing (University of Toronto, Canada)
Fellowship of European Society of Cardiology
M.D. in General Medicine (Mangalore University, India) with GOLD Medal
D.N.B. in General Medicine (Diplomate National Board of Examinations, Ministry of Health and Family Welfare, Govt. of India)
M.B.B.S. (Karnataka University, India)

Awards-
BEST OUT-GOING STUDENT AWARD IN M.D.
SUJOY B. ROY AWARD FOR THE YEAR 1999
Best case presentation at the Medtronic 3rd EP Fellows Meet 2002 in Canada
Hospital Attachements
 He is attached to and performs cardiac interventions at the following hospitals in Pune

Hospital Attachments-
Poona Hospital.
Noble Hospital
Inamdar Hospital
Ruby Hall Clinic
Sahyadri Hospital
Jehangir Hospital
Deenanath Mangeshkar Hospital
Columbia Asia Hospital",LCEH,,,,,,,True,,,,,,,"Dhondumama Sathe Homeopathic Medical College, Pune.",,,,,,,1986,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
1219,575399,Dr. Meenal Sohani,AYUSH,26.0,1200,Kothrud,18.50341,73.817184,Clinic,Niramay Healing,True,"Dr. Meenal Sohani is a Homeopath, Counselor, and Hypnotherapist. She has been working in the field of healing since 1992. She practices energy healing with therapies like Homeopathy, Counseling, Hypnosis, chakra balancing, and cleansing etc. Understanding mind-body connections, how mind and attitudes affect body and health, is her area of research. She conducts workshops in corporate like Bajaj Auto, Barclays, Eaton, ARAI on stress and emotional wellness. Her workshops are unique and intriguing, in that she focuses on how subconscious mind works and unique techniques of relieving stress like tapping therapy, breathing techniques, communication analysis, healing childhood injuries.

The combination of study in human Psychology, Hypnosis, and Homoeopathy makes her unique therapist who can treat mind and body at the same time through medicines or energy healing techniques. She has deep knowledge about the energy centers called Chakras of the body. She understands how diseases originate in mind and body through energy disturbances and she offers therapies through techniques like Meditation, Chanting, Yoga, and Therapies on nature's five elements. 

She has participated in live talk shows in Zee T.V., SAAM TV and ZEE 24 Hours and Pune Radio. She has written columns for newspapers and magazines. Her deep empathy and compassion for the clients create a very soothing healing space in which client can accept himself/ herself unconditionally and is motivated to take steps towards healing. For new patients- the first appointment is a detailed history taking session, after which she can give details on what kind of therapies can be helpful and the clients can choose.",MBBS , DGO,,,,,,True , True,,,,,,"Mahatma Gandhi Institute of Medical Sciences, Sewagram (MGIMS) ", College of physicians and Surgeons Mumbai,,,,,,1980 , 1982,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
